mindate    ,maxdate    ,name                                                                                                       ,datacoverage ,id
2010-01-01 ,2010-01-01 ,90% probability date of last 28F occurrence or later                                                       ,      1      ,ANN-TMIN-PRBLST-T28FP90
2010-01-01 ,2010-01-01 ,10% probability date of last 32F occurrence or later                                                       ,      1      ,ANN-TMIN-PRBLST-T32FP10
2010-01-01 ,2010-01-01 ,20% probability date of last 32F occurrence or later                                                       ,      1      ,ANN-TMIN-PRBLST-T32FP20
2010-01-01 ,2010-01-01 ,30% probability date of last 32F occurrence or later                                                       ,      1      ,ANN-TMIN-PRBLST-T32FP30
2010-01-01 ,2010-01-01 ,40% probability date of last 32F occurrence or later                                                       ,      1      ,ANN-TMIN-PRBLST-T32FP40
2010-01-01 ,2010-01-01 ,50% probability date of last 32F occurrence or later                                                       ,      1      ,ANN-TMIN-PRBLST-T32FP50
2010-01-01 ,2010-01-01 ,60% probability date of last 32F occurrence or later                                                       ,      1      ,ANN-TMIN-PRBLST-T32FP60
2010-01-01 ,2010-01-01 ,70% probability date of last 32F occurrence or later                                                       ,      1      ,ANN-TMIN-PRBLST-T32FP70
2010-01-01 ,2010-01-01 ,80% probability date of last 32F occurrence or later                                                       ,      1      ,ANN-TMIN-PRBLST-T32FP80
2010-01-01 ,2010-01-01 ,90% probability date of last 32F occurrence or later                                                       ,      1      ,ANN-TMIN-PRBLST-T32FP90
2010-01-01 ,2010-01-01 ,10% probability date of last 36F occurrence or later                                                       ,      1      ,ANN-TMIN-PRBLST-T36FP10
2010-01-01 ,2010-01-01 ,20% probability date of last 36F occurrence or later                                                       ,      1      ,ANN-TMIN-PRBLST-T36FP20
2010-01-01 ,2010-01-01 ,30% probability date of last 36F occurrence or later                                                       ,      1      ,ANN-TMIN-PRBLST-T36FP30
2010-01-01 ,2010-01-01 ,40% probability date of last 36F occurrence or later                                                       ,      1      ,ANN-TMIN-PRBLST-T36FP40
2010-01-01 ,2010-01-01 ,50% probability date of last 36F occurrence or later                                                       ,      1      ,ANN-TMIN-PRBLST-T36FP50
2010-01-01 ,2010-01-01 ,60% probability date of last 36F occurrence or later                                                       ,      1      ,ANN-TMIN-PRBLST-T36FP60
2010-01-01 ,2010-01-01 ,70% probability date of last 36F occurrence or later                                                       ,      1      ,ANN-TMIN-PRBLST-T36FP70
2010-01-01 ,2010-01-01 ,80% probability date of last 36F occurrence or later                                                       ,      1      ,ANN-TMIN-PRBLST-T36FP80
2010-01-01 ,2010-01-01 ,90% probability date of last 36F occurrence or later                                                       ,      1      ,ANN-TMIN-PRBLST-T36FP90
2010-01-01 ,2010-01-01 ,probability of 16F or below at least once in the year                                                      ,      1      ,ANN-TMIN-PRBOCC-LSTH016
2010-01-01 ,2010-01-01 ,probability of 20F or below at least once in the year                                                      ,      1      ,ANN-TMIN-PRBOCC-LSTH020
2010-01-01 ,2010-01-01 ,probability of 24F or below at least once in the year                                                      ,      1      ,ANN-TMIN-PRBOCC-LSTH024
2010-01-01 ,2010-01-01 ,probability of 28F or below at least once in the year                                                      ,      1      ,ANN-TMIN-PRBOCC-LSTH028
2010-01-01 ,2010-01-01 ,probability of 32F or below at least once in the year                                                      ,      1      ,ANN-TMIN-PRBOCC-LSTH032
2010-01-01 ,2010-01-01 ,probability of 36F or below at least once in the year                                                      ,      1      ,ANN-TMIN-PRBOCC-LSTH036
1982-01-01 ,2024-06-11 ,Average wind speed                                                                                         ,      1      ,AWND
1763-01-01 ,2024-05-01 ,Cooling Degree Days Season to Date                                                                         ,      1      ,CDSD
1750-02-01 ,2024-05-01 ,Cooling Degree Days                                                                                        ,      1      ,CLDD
2011-03-08 ,2024-06-11 ,Digital Accumulation Array(One Hour Precipitation total (256 levels) with Dual Pol. algorithm)             ,      0.95   ,DAA
1948-08-02 ,2012-07-23 ,Number of days included in the multiday evaporation total (MDEV)                                           ,      1      ,DAEV
1750-02-01 ,2024-06-12 ,Number of days included in the multiday precipitation total (MDPR)                                         ,      1      ,DAPR
1877-01-02 ,2022-11-20 ,Number of days included in the multiday snow fall total (MDSF)                                             ,      1      ,DASF
1750-02-01 ,2023-12-31 ,Number of days included in the multiday minimum temperature (MDTN)                                         ,      1      ,DATN
1750-02-01 ,2023-12-31 ,Number of days included in the multiday maximum temperature (MDTX)                                         ,      1      ,DATX
1935-09-23 ,2010-06-21 ,Number of days included in the multiday wind movement (MDWM)                                               ,      1      ,DAWM
1994-05-20 ,2024-06-11 ,Digital Hybrid Scan Reflectivity                                                                           ,      0.95   ,DHR
2010-01-01 ,2010-01-01 ,Long-term averages of winter cooling degree days with base 45F                                             ,      1      ,DJF-CLDD-BASE45
2010-01-01 ,2010-01-01 ,Long-term averages of winter cooling degree days with base 50F                                             ,      1      ,DJF-CLDD-BASE50
2010-01-01 ,2010-01-01 ,Long-term averages of winter cooling degree days with base 55F                                             ,      1      ,DJF-CLDD-BASE55
2010-01-01 ,2010-01-01 ,Long-term averages of winter cooling degree days with base 57F                                             ,      1      ,DJF-CLDD-BASE57
2010-01-01 ,2010-01-01 ,Long-term averages of winter cooling degree days with base 60F                                             ,      1      ,DJF-CLDD-BASE60
2010-01-01 ,2010-01-01 ,Long-term averages of winter cooling degree days with base 70F                                             ,      1      ,DJF-CLDD-BASE70
2010-01-01 ,2010-01-01 ,Long-term averages of winter cooling degree days with base 72F                                             ,      1      ,DJF-CLDD-BASE72
2010-01-01 ,2010-01-01 ,Long-term averages of winter cooling degree days with base 65F                                             ,      1      ,DJF-CLDD-NORMAL
2010-01-01 ,2010-01-01 ,Long-term averages of winter diurnal temperature range                                                     ,      1      ,DJF-DUTR-NORMAL
2010-01-01 ,2010-01-01 ,Long-term averages of winter growing degree days with base 40F                                             ,      1      ,DJF-GRDD-BASE40
2010-01-01 ,2010-01-01 ,Long-term averages of winter growing degree days with base 45F                                             ,      1      ,DJF-GRDD-BASE45
2010-01-01 ,2010-01-01 ,Long-term averages of winter growing degree days with base 50F                                             ,      1      ,DJF-GRDD-BASE50
2010-01-01 ,2010-01-01 ,Long-term averages of winter growing degree days with base 55F                                             ,      1      ,DJF-GRDD-BASE55
2010-01-01 ,2010-01-01 ,Long-term averages of winter growing degree days with base 57F                                             ,      1      ,DJF-GRDD-BASE57
2010-01-01 ,2010-01-01 ,Long-term averages of winter growing degree days with base 60F                                             ,      1      ,DJF-GRDD-BASE60
2010-01-01 ,2010-01-01 ,Long-term averages of winter growing degree days with base 65F                                             ,      1      ,DJF-GRDD-BASE65
2010-01-01 ,2010-01-01 ,Long-term averages of winter growing degree days with base 70F                                             ,      1      ,DJF-GRDD-BASE70
2010-01-01 ,2010-01-01 ,Long-term averages of winter growing degree days with base 72F                                             ,      1      ,DJF-GRDD-BASE72
2010-01-01 ,2010-01-01 ,Long-term averages of winter growing degree days with truncated bases 48F and 86F                          ,      1      ,DJF-GRDD-TB4886
2010-01-01 ,2010-01-01 ,Long-term averages of winter growing degree days with truncated bases 50F and 86F                          ,      1      ,DJF-GRDD-TB5086
2010-01-01 ,2010-01-01 ,Long-term averages of winter heating degree days with base 40F                                             ,      1      ,DJF-HTDD-BASE40
2010-01-01 ,2010-01-01 ,Long-term averages of winter heating degree days with base 45F                                             ,      1      ,DJF-HTDD-BASE45
